indicator_data year,ISO Country code_,surface area (Km2)_,population_2017,population_2018,population_2019,population_2020,population_2021,,GINI index_varies by country,happy planet index_2016,happy planet index_2017,happy planet index_2018,happy planet index_2019,happy planet index_2020,human development index_2017,human development index_2018,human development index_2019,human development index_2020,human development index_2021,sustainable economic development assessment (SEDA)_2018,,GDP growth(annual %)_2017,GDP growth(annual %)_2018,GDP growth(annual %)_2019,GDP growth(annual %)_2020,GDP growth(annual %)_2021,GDP ($ USD billions PPP)_2018,GDP ($ USD billions PPP)_2019,GDP ($ USD billions PPP)_2020,GDP ($ USD billions PPP)_2021,GDP per capita in $ (PPP)_2018,GDP per capita in $ (PPP)_2019,GDP per capita in $ (PPP)_2020,GDP per capita in $ (PPP)_2021,Economic Growth_2018,Economic Growth_2021,,health expenditure % of GDP_2014,health expenditure % of GDP_2015,health expenditure % of GDP_2016,health expenditure % of GDP_2017,health expenditure % of GDP_2018,health expenditure % of GDP_2019,health expenditure % of GDP_2020,health expenditure % of GDP_2021,health expenditure per person_2015,health expenditure per person_2018,health expenditure per person_2019,infant mortality_2020,"maternal mortality per 100,000 live births_2017",,education expenditure% of GDP_2014,education expenditure% of GDP_2018,education expenditure% of GDP_2021,Education as % of GDP_2018,Education as % of GDP_2021,% of primary school aged kids out of school_2018,% of primary school aged kids out of school_2021,,unemployment (%)_2017,unemployment (%)_2018,unemployment (%)_2019,unemployment (%)_2020,unemployment (%)_2021,% of population in extreme poverty_2021,% of population with access to electricity_2020,,political rights score_2018,political rights score_2022,civil liberties score_2018,civil liberties score_2022,political stability and absence of violence_2017,political stability and absence of violence_2021,government effectiveness_2017,government effectiveness_2021,regulatory quality_2017,regulatory quality_2021,rule of law_2017,rule of law_2021,control of corruption_2017,control of corruption_2021,judicial effectiveness score_2018,judicial effectiveness score_2022,government integrity score_2018,government integrity score_2022,overall economic freedom score_2017,overall economic freedom score_2022,financial freedom score_2018,financial freedom score_2022,government expenditure (% of GDP)_2018,,CO2e emissions per capita_2015,CO2e emissions per capita_2016,CO2e emissions per capita_2017,CO2e emissions per capita_2018,CO2e emissions per capita_2019,share of electricity from renewables generation_2015,,% of seats held by women in national parliaments_2017,% of seats held by women in national parliaments_2018,% of seats held by women in national parliaments_2019,% of seats held by women in national parliaments_2020,% of seats held by women in national parliaments_2021,Military Spending as % of GDP_2017,Military Spending as % of GDP_2018,Military Spending as % of GDP_2019,Military Spending as % of GDP_2020,Military Spending as % of GDP_2021
Kosovo,-,10887,1791003,1797085,1788878,1790133,1786038,,23.2,-,-,-,-,-,-,-,-,-,-,-,,4.83,3.3,4.76,9.13,10.75,19.33,20.25,19.17,20.92,43044.29,42998.39,45225.84,46918.47,3.41,9.13,,-,-,4.33,4.33,4.46,-,-,4.46,-,-,-,45.7,-,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,24,25,28,31,-0.21,-0.12,-0.41,-0.22,-0.13,-0.27,-0.42,-0.27,-0.5,-0.32,59,31,45.4,37.5,66.6,60.1,30,30,27.1,,-,-,-,-,-,-,,-,-,-,-,-,57.3,63.3,65.7,79,79.6
Kuwait,KWT,17818,4124904,4317185,4441100,4360444,4250114,,-,-,32.7,33.1,33.3,-,0.8,0.84,0.84,0.82,0.83,65.7,,-4.71,0.9,-0.55,-8.86,-,211.3,210.13,191.52,0,52290.91,52054.71,47303.13,-,2.43,-,,4.4,4.77,5.85,6.37,6.39,6.49,6.55,6.55,2978,1733.8,1758.7,13.7,12,,-,6.39,6.55,6.39,6.55,-,-,,2.2,2.4,2.17,3.54,3.71,-,100,,13,14,23,23,-0.04,0.3,-0.17,-0.04,-0.06,0.17,0.1,0.26,-0.33,-0.03,53.5,42,36.6,43.8,62.2,58.3,60,60,51.5,,22.77,22.62,22,21.17,22.02,-,,3.1,3.08,5,6.3,1.54,6764.6,7165.3,7373.5,6941,9024.3
Kyrgyzstan,KGZ,191801,6198200,6322800,6456200,6579900,6691800,,33.4,33.1,52.6,50.5,53.7,57.1,0.67,0.7,0.7,0.69,0.69,45.4,,4.74,3.5,4.6,3.61,3.61,32.46,33.95,31.1,32.22,5255.78,5480.29,4985.03,5287.79,3.76,3.61,,5.53,5.99,6.59,6.03,5.55,5.37,-,5.55,287,65.7,62.1,22,60,,5.53,5.55,5.37,5.55,5.37,0.29,0.12,,6.89,7.7,6.92,8.71,9.1,0.2,99.98,,12,4,25,23,-0.43,-0.43,-0.71,-0.73,-0.35,-0.58,-0.93,-1.07,-1.05,-1.12,22.1,11.8,29.4,28.8,62.8,55.8,50,50,37.3,,1.72,1.6,1.52,1.78,1.56,0.86,,19.2,19.17,19,16.5,20.45,-,-,-,-,-
Laos,LAO,230800,6997917,7105006,7212053,7319399,7425057,,36.7,-,40.4,40.5,42.8,-,0.6,0.61,0.61,0.61,0.61,37.8,,6.89,7,5.46,2.53,2.53,53.62,56.54,56.83,58.26,7774.22,8219.51,8238.49,8674.03,6.25,2.53,,2.94,-,-,2.52,2.37,2.3,2.23,2.23,-,57.7,68.2,6,185,,2.94,2.37,2.23,2.37,2.23,8.51,8.24,,0.81,1.5,0.85,1.03,1.26,1.2,100,,1,2,11,11,0.43,0.73,-0.36,-0.62,-0.72,-0.89,-0.88,-0.64,-0.94,-1.04,41.4,11.1,33.1,20.4,53.6,49.2,20,20,26.3,,1.31,2.28,2.72,2.72,2.61,0.97,,27.5,27.52,28,27.5,21.95,-,-,-,-,-
Latvia,LVA,62249,1942248,1927174,1913822,1900449,1884490,,34.5,17.1,37,35.2,34.1,36.7,0.85,0.87,0.87,0.87,0.86,66.1,,3.31,2.7,2.57,4.48,4.07,57.91,59.35,57.11,59.67,30877.04,31883.26,31424.9,34468.6,3.99,4.48,,5.28,5.28,4.66,4.37,4.24,-,-,4.24,1429,1101.5,1166.8,-,19,,5.27,4.24,-,4.24,-,1.13,1.18,,8.72,9.9,6.31,8.1,7.6,0.2,100,,35,37,52,51,0.46,0.69,0.9,0.87,1.15,1.22,0.93,0.98,0.54,0.75,58.9,75.1,45.4,61.1,73.6,74.8,60,60,37,,3.7,3.65,3.67,4.04,3.96,0.52,,16,31,30,30,29,-,-,-,-,-
Lebanon,LBN,10230,6109252,5950839,5781907,5662923,5592631,,-,21.9,45.2,45.8,39,-,0.76,0.75,0.75,0.73,0.71,44.8,,0.78,1,-7.16,-10.52,-7,106.74,99.36,73.62,65.88,15933.4,15105.06,11376.79,10691.22,-1.88,-10.52,,2,2.1,2.12,2.13,2.52,2.59,-,2.52,1117,695.1,663.1,58.1,29,,-,2.52,2.59,2.52,-,-,-,,10.27,6.8,11.35,13.3,14.49,-,100,,11,13,32,29,-1.59,-1.49,-0.51,-1.29,-0.31,-0.88,-0.82,-1.07,-1,-1.23,33.6,27.4,20.2,22.8,53.2,47.3,50,50,26.9,,4.22,4.44,4.8,4.67,4.08,0.03,,3.1,4.69,5,4.7,4.69,-,-,-,-,-
Lesotho,LSO,30355,2170617,2198017,2225702,2254100,2281454,,63.2,16.7,28,27.7,27.3,-,0.52,0.52,0.52,0.52,0.51,29.5,,-3.14,2.5,0.93,1.02,1.35,5.51,5.64,5.22,5.27,2677.12,2768.22,2569.34,2682.24,-1.22,1.02,,7.2,9,7.76,8.16,7.29,7.99,7.67,8.7,251,124.7,124.2,7.7,544,,-,7.29,8.7,7.29,8.7,6.82,-,,23.2,27.4,22.44,24.56,24.6,-,47.35,,27,27,37,36,-0.25,-0.22,-0.85,-0.91,-0.32,-0.74,-0.27,-0.41,-0.03,-0.32,52.7,44.1,32.9,42.8,53.9,48.1,40,40,50.4,,0.31,0.32,0.32,0.33,0.36,1,,22.9,22.13,23,23.3,23.33,52.6,51.1,44.8,38.6,37
Liberia,LBR,96320,4796631,4889391,4985289,5087584,5193416,,32,22.2,40.7,39.1,46,-,0.44,0.48,0.48,0.48,0.48,30.6,,2.46,0,-2.47,4,4.99,7.44,7.26,7.04,7.32,1580.85,1531.79,1468.25,1552.81,1.16,4,,2.2,2.17,2.15,2.66,2.5,2.27,2.31,2.69,128,61.2,52.6,9.5,661,,-,2.5,2.69,2.5,2.69,-,-,,3.05,4,3.02,3.98,4.09,-,27.53,,27,27,35,33,-0.41,-0.24,-1.37,-1.38,-0.95,-0.95,-0.97,-0.93,-0.69,-0.92,42.4,23.4,32,25.1,50.9,47.9,20,20,36.8,,0.27,0.3,0.27,0.23,0.24,-,,12.3,12.33,12,12.3,10.96,-,-,-,-,-
Libya,LBY,1759540,6378261,6477793,6569088,6653942,6735277,,-,-,43.4,42.9,42.7,-,0.71,0.72,0.72,0.7,0.72,-,,32.49,-6.4,-11.2,31.37,31.37,166.7,148.04,112.61,147.94,25556.85,22764.48,17286.37,23356.6,7.94,31.37,,-,-,-,-,-,-,-,-,-,-,-,22,72,,-,-,-,-,-,-,-,,19.37,19.2,19.66,20.07,19.58,-,69.71,,1,1,8,8,-2.33,-2.37,-1.77,-1.72,-2.21,-1.95,-1.78,-1.78,-1.59,-1.57,22.1,-,23.1,-,-,-,-,-,92.9,,8.29,8.11,8.65,8.74,8.38,-,,16,15.96,16,16,15.96,-,-,-,-,-
Lithuania,LTU,62680,2828403,2801543,2794137,2794885,2800839,,37.9,21,39.5,38.8,36.9,38.1,0.86,0.88,0.88,0.88,0.88,67.4,,4.28,1.6,4.63,5,5.98,99.31,103.85,103.71,108.9,36376.19,38540.78,38880.55,42665.32,3.99,5,,4.49,4.23,4,3.81,3.89,-,-,3.89,1875,1249,1370,2.3,8,,4.49,-,-,3.89,-,0.18,0.1,,7.07,9.2,6.26,8.49,7.9,0.4,100,,38,38,53,51,0.78,0.82,0.98,1.06,1.16,1.28,0.99,1.11,2.06,0.85,66.7,74.6,50.9,66.6,75.3,75.8,70,70,34.7,,3.81,3.9,3.97,4.16,4.2,0.48,,21.3,21.28,21,27,27.66,-,-,-,-,-
Luxembourg,LUX,2586,596336,607950,620001,630419,640064,,30.4,13.2,30.3,30.9,31.7,-,0.9,0.92,0.93,0.92,0.93,83.2,,1.32,4.5,2.32,6.89,5.1,69.94,72.24,70.96,75.84,116965.59,117341.92,117846.14,134753.8,2,6.89,,3.86,3.77,-,3.49,3.65,-,-,3.65,6382,6227.1,6220.7,3.4,5,,3.99,3.89,-,3.65,-,1,0.62,,5.52,5.9,5.59,6.77,5.23,0.1,100,,38,38,60,59,1.34,1.21,1.68,1.72,1.69,1.92,1.74,1.79,1.99,1.87,77.9,96.4,79,89.5,76.4,80.6,80,80,41.4,,16.03,15.21,15.09,15.33,15.31,-,,28.3,20,25,30,35,323.1,355.3,386.3,405.8,460
Macedonia,MKD,25433,638609,650991,663653,676283,686607,,33.7,23.4,-,-,43.9,-,-,-,-,-,-,52.5,,9.98,3.7,-2.51,3.96,19.27,33.52,34.83,32.7,34,16796.27,17546.42,16719.69,17918.08,2.88,3.96,,2.05,3,3.1,2.71,2.73,3.06,6.3,6.3,857,399.1,436.9,-,-,,-,3.65,-,-,-,3,3.53,,1.99,26.7,1.75,2.57,16.2,1.2,100,,21,28,37,39,-0.25,0.12,0.14,-0.08,0.5,0.42,-0.24,-0.08,-0.31,-0.35,57,50.2,47.4,38.7,71.3,65.7,60,60,31.5,,-,-,-,-,4,0.33,,34.2,-,-,-,-,-,-,-,-,-
Madagascar,MDG,581540,26169542,26846541,27533134,28225177,28915653,,41,-,41.7,41.9,44.2,-,0.52,0.51,0.51,0.5,0.5,31.1,,3.93,3,4.41,4.4,4.4,41.81,43.65,40.53,42.32,1630.09,1686.84,1543.95,1635.42,3.2,4.4,,2.38,2.21,2.69,2.7,2.84,2.99,3.1,3.1,77,22.3,19.8,5.5,335,,-,2.84,3.1,2.84,3.1,1.96,2.32,,1.82,2.1,1.86,2.47,2.59,-,33.74,,24,27,32,34,-0.33,-0.64,-1.14,-1,-0.69,-0.82,-0.86,-0.87,-1.05,-0.93,21.4,33.4,17.8,23,56.8,58.9,50,50,15.4,,0.13,0.12,0.13,0.12,0.15,0.6,,19.2,19.21,16,17.9,17.88,66.9,73.3,76.6,87.4,99.2
Malawi,MWI,94080,17881167,18367883,18867337,19377061,19889742,,46.1,22.1,35.1,34.7,38.7,-,0.48,0.51,0.52,0.52,0.51,32.5,,4,3,5.45,2.75,2.75,27.16,28.64,28.86,29.66,1532.49,1602.02,1591.48,1658.33,4.39,2.75,,4.84,5.61,4.75,4.03,3.32,3.71,2.91,2.91,108,37.4,30.4,7.4,349,,4.84,3.32,2.91,3.32,3.71,-,-,,5.76,6.7,5.75,6.7,7.02,29.3,14.87,,26,29,37,37,-0.27,-0.11,-0.67,-0.77,-0.75,-0.79,-0.37,-0.24,-0.65,-0.3,47.1,53,28.9,29.4,52,53,50,50,31.3,,0.05,0.06,0.07,0.08,0.08,0.99,,16.7,16.67,23,22.9,22.92,47.4,58.4,85.2,89.4,83.3
Malaysia,MYS,328657,31975806,32399271,32804020,33199993,33573874,,46.2,30.3,43.7,41.5,41.7,-,0.8,0.81,0.81,0.81,0.8,59.8,,5.81,5,4.41,3.13,3.09,869.46,908.06,856.78,883.62,28236.21,29620.98,27921.41,29617.3,4.84,3.13,,5.21,4.89,4.75,4.68,4.48,4.16,3.92,3.92,1064,426.5,436.6,5.3,29,,5.21,4.48,3.92,4.48,3.92,0.26,1.6,,3.41,3.3,3.26,4.5,4.61,-,100,,18,20,27,30,0.16,0.14,0.84,0.99,0.68,0.72,0.41,0.56,0.03,0.17,65.2,57.6,54.8,53.9,74.5,68.1,50,50,24.9,,7.61,7.48,7.12,7.54,7.93,0.1,,10.4,13.9,14,14.9,14.86,3494.8,3445,3265.3,3374.6,3830.2
Maldives,MDV,298,472442,489758,504508,514438,521457,,38.4,-,-,-,-,-,0.72,0.75,0.76,0.73,0.75,-,,7.21,1.9,7.1,30.96,41.75,9.69,10.36,6.89,9.02,19242.83,20333.92,13442.39,18232.24,8.12,30.96,,3.09,3.89,3.69,3.89,3.91,4.12,-,4.12,1514,786.4,854.4,17.8,53,,3.47,3.91,4.12,3.91,4.12,3.42,2,,5.87,3.2,5.34,6.33,6.08,-,100,,14,19,21,21,0.26,0.5,-0.45,0.39,-0.42,-0.52,-0.62,-0.17,-0.79,-0.37,38.8,32.1,36.6,43.1,51.1,47.3,30,30,42.6,,3.15,3.87,3.94,4.29,3.97,-,,5.9,5.88,5,4.6,4.6,-,-,-,-,-
Mali,MLI,1220190,19311355,19934298,20567424,21224040,21904983,,40.1,-,37.4,35.7,39.3,-,0.43,0.43,0.43,0.43,0.43,29.7,,5.31,6.1,4.76,3.07,3.05,43.57,45.64,45.08,46.46,2338.26,2419.69,2347.8,2447.32,4.75,3.07,,3.65,3.8,3.09,3.79,3.91,3.48,3.76,3.76,118,33.4,34.3,5.6,562,,3.64,3.91,3.76,3.91,3.76,40.99,-,,7.41,8.1,7.44,7.7,7.72,3,50.56,,17,8,27,24,-1.91,-2.35,-0.94,-1.22,-0.57,-0.62,-0.78,-0.9,-0.63,-0.87,32.4,34.1,31.4,28.3,57.6,55.9,40,40,22.2,,0.2,0.25,0.27,0.27,0.3,0.54,,8.8,8.84,10,27.9,27.27,460.2,481.7,475.6,593.9,558.4
Malta,MLT,316,467999,484630,504062,515332,518536,,28.1,29,46.2,46.1,43.5,43.3,0.88,0.91,0.92,0.91,0.92,68.8,,10.93,6.3,5.92,9.41,10.3,21.62,22.88,20.97,22.95,45568.72,47407.88,43243.17,47714.45,6.03,9.41,,7,5.02,5.08,4.65,-,-,-,-,3471,2753.5,2531.9,35,6,,7.25,-,-,-,-,-,-,,4,5.3,3.62,4.26,3.5,0.1,100,,36,35,56,54,1.27,0.97,1,0.89,1.28,0.81,1.14,0.86,0.74,0.32,62.8,89.9,49.9,55.8,68.5,71.5,60,50,40.4,,3.73,2.96,3.25,3.2,3.29,0.08,,11.9,11.94,15,13.4,13.43,64.2,66.9,80.3,68,84.9
Mauritania,MRT,1030700,4160015,4270712,4383849,4498604,4614974,,37,18,37.3,35.4,34.7,-,0.52,0.56,0.56,0.56,0.56,28.9,,6.27,1.9,5.3,2.3,2.45,22.87,24.19,23.76,24.31,5317.46,5569.54,5389.65,5591.83,4.53,2.3,,-,-,1.94,-,-,1.82,1.88,1.88,177,57.3,57.9,14.8,766,,-,15.2,15.75,15.2,15.75,19.69,23.14,,10.34,11.7,10.39,11.27,11.46,-,47.35,,9,14,21,21,-0.62,-0.67,-0.72,-0.73,-0.78,-1.06,-0.6,-0.67,-0.75,-0.82,17.6,29.9,28.9,23.5,54,55.3,40,40,30.1,,0.9,0.8,0.84,0.86,0.87,-,,25.2,20.26,20,20.3,20.26,143.8,159,162.4,198.5,230.9
Mauritius,MUS,2030,1264613,1265303,1265711,1265740,1266060,,35.9,27.4,50,48.5,51.5,51.8,0.79,0.81,0.82,0.8,0.8,60.2,,3.94,3.4,2.89,4.04,3.7,28.1,28.95,24.64,25.63,22738.69,23834.97,20528.83,22240.13,3.76,4.04,,4.92,4.89,5.01,5.02,4.83,4.72,4.61,4.61,1099,656.6,685.9,29,61,,4.92,-,1.88,-,1.88,1.3,0.33,,6.75,7.8,6.33,7.41,7.41,-,99.66,,37,36,52,50,0.99,0.86,0.9,0.85,1,1.17,0.68,0.87,0.2,0.47,69.6,81.7,52.1,56.5,75.1,70.9,70,70,25.4,,3.14,3.2,3.3,3.26,3.29,0.24,,11.6,11.59,20,20,20,22.6,22.9,21.4,18.5,19.7
Mexico,MEX,1943945,122839258,124013861,125085311,125998302,126705138,,48.2,40.7,54.1,55,54.3,52.1,0.77,0.78,0.78,0.76,0.76,49.1,,2.11,2.5,-0.2,4.8,4.72,2514.78,2510.1,2305.1,2415.68,20096.16,19862.56,18670.81,20036.46,2.19,4.8,,5.26,5.23,4.91,4.52,4.25,-,-,4.25,1009,521,540.4,25.5,33,,5.33,4.83,4.61,4.25,-,0.7,0.79,,3.42,4,3.48,4.45,4.38,1,99.4,,26,27,36,33,-0.65,-0.64,-0.03,-0.31,0.2,-0.23,-0.57,-0.8,-0.93,-1,39,40.7,26.9,32,64.8,63.7,60,60,27,,3.93,3.89,3.84,3.65,3.52,0.16,,42.6,48.2,48,48.2,50,5062.1,5839.5,6650.8,8044.9,8680.8
Moldova,MDA,32891,2755189,2707203,2664224,2635130,2615199,,26.8,-,48.9,50.6,51,51.5,0.7,0.77,0.77,0.77,0.77,48.7,,4.69,-1.1,3.68,13.94,13.94,33.48,34.72,32.15,36.64,12658.5,13576.29,12941.89,15637.24,4.3,13.94,,6.27,5.81,5.61,5.62,5.44,6.1,6.39,6.39,515,276.5,284.3,36.3,19,,7.46,5.44,6.39,5.44,6.39,0.65,0.79,,4.1,5,5.1,3.82,3.96,-,100,,26,27,35,35,-0.24,-0.21,-0.51,-0.4,-0.04,0.01,-0.41,-0.33,-0.8,-0.45,26.3,30.7,26.6,34.7,58.4,61.3,50,50,38,,2.83,2.9,2.93,3.15,3.32,0.06,,22.8,22.77,26,24.8,39.6,30.9,37.4,43,44.5,52.3
Mongolia,MNG,1553556,3096030,3163991,3232430,3294335,3347782,,34,14.3,27,24.7,24.5,-,0.74,0.74,0.75,0.75,0.74,50.6,,5.64,2.3,5.6,1.42,1.64,38.13,40.27,38.43,38.98,12316,13013.05,12365.94,12862.75,7.74,1.42,,4.71,4.22,5.18,4.07,6.17,4.94,-,4.94,470,159.4,163.4,-,-,,4.71,6.17,4.94,6.17,4.94,-,-,,6.36,6.7,5.44,7.01,7.08,0.1,98.1,,36,36,49,48,0.82,0.65,-0.26,-0.47,-0.12,-0.21,-0.3,-0.23,-0.45,-0.53,30.9,57.1,34.8,37,55.7,63.9,60,50,37.8,,5.84,6,6.32,6.81,-,0.03,,17.1,17.11,17,17.3,17.11,87.5,96.1,99.7,112.2,108.3
Montenegro,MNE,13452,622373,622227,622028,621306,619211,,31.9,25.1,43.3,43.3,41.3,44.3,0.81,0.83,0.84,0.83,0.83,-,,4.72,4.1,4.06,12.43,12.43,12.87,13.39,11.34,12.75,21513.3,23072.58,19989.65,22795.41,5.08,12.43,,-,-,-,-,-,-,-,-,957,731.5,735.2,13.2,45,,-,-,-,-,-,0.72,0.62,,16.07,17.5,15.12,17.9,18.49,1,100,,25,26,42,41,0.01,-0.15,0.15,0.01,0.3,0.43,0.01,-0.06,-0.09,-0.02,51.3,43,38.1,46.4,64.3,57.8,50,50,46.3,,3.79,3.45,3.65,4.02,7.15,0.51,,23.5,23.46,28,22.2,24.69,65.7,75.4,74,83,98.6
Morocco,MAR,446300,35528115,35927511,36304408,36688772,37076584,,40.9,32.7,53,49.9,50.9,49.3,0.67,0.68,0.68,0.68,0.68,45.8,,5.06,4.5,2.89,7.37,7.93,272.53,279.64,262.04,281.36,7624.84,7865.26,7368.89,8143.53,3.15,7.37,,-,4.65,-,5.12,5.35,5.93,6.75,6.75,435,174.8,174.2,2.5,70,,-,5.35,6.75,5.35,6.75,0.21,0.45,,9.24,10,9.28,11.45,11.47,-,100,,14,13,25,24,-0.41,-0.4,-0.16,-0.07,-0.23,-0.12,-0.17,-0.25,-0.13,-0.43,44.3,32.7,41.3,41,61.9,59.2,70,70,31.4,,1.74,1.72,1.79,1.81,1.96,0.16,,20.5,20.51,21,20.5,22.78,-,-,-,-,-
Mozambique,MOZ,786380,28569441,29423878,30285595,31178239,32077072,,45.6,23.7,38.3,41.6,44.2,-,0.44,0.45,0.46,0.45,0.45,26.7,,3.74,6.3,2.31,2.22,2.36,38.04,38.92,38.44,39.3,1320.55,1335.88,1297.3,1342.29,3.44,2.22,,6.88,6.01,5.87,5.51,5.45,6.08,6.26,6.26,64,40.7,39.5,49,289,,-,5.45,6.26,5.45,6.26,6.07,0.87,,3.45,24.4,3.47,3.81,3.98,-,30.6,,20,14,32,29,-0.98,-1.23,-0.89,-0.77,-0.73,-0.78,-1.01,-1.04,-0.86,-0.81,36.3,44.1,28.2,26.3,46.3,51.3,50,50,36.2,,0.21,0.26,0.25,0.24,0.25,0.87,,39.6,39.6,41,42.4,42.4,-,-,-,-,-
Myanmar,MMR,676575,52288341,52666014,53040212,53423198,53798084,,-,24.7,38.3,39.8,40,40.2,0.58,0.59,0.6,0.6,0.59,37,,5.75,7,6.75,-17.98,-17.91,239.96,256.16,264.29,216.76,4574.6,4939.75,5123.41,4344.94,6.4,-17.98,,1.9,2.1,1.9,2.33,2.16,2.14,-,2.16,267,59.2,60,19.1,250,,-,2.16,2.14,2.16,2.14,1.95,-,,1.56,0.8,0.5,1.06,2.17,-,70.4,,13,0,18,9,-1.08,-2.07,-1.05,-1.41,-0.83,-1.13,-0.95,-1.46,-0.56,-1.03,17.6,16.7,28.2,29.8,53.9,49.6,20,20,22.6,,0.37,0.42,0.62,0.63,0.68,0.6,,10.2,10.16,11,16.8,15.29,2222,1529.4,1532.1,2498.2,2107.8
Namibia,NAM,823290,2364534,2405680,2446644,2489098,2530151,,59.7,21.6,35.9,38.6,36.8,-,0.65,0.64,0.64,0.63,0.62,39.1,,-1.03,4.5,-0.84,2.43,2.66,24.7,24.47,22.54,23.09,10328.45,10223.21,9358.54,9805.18,1.06,2.43,,9.58,9.85,10.64,9.71,8.88,8.93,9.45,9.64,942,464.5,427.3,-,195,,-,8.88,9.64,8.88,9.64,1.52,1.61,,21.64,25.6,19.99,21.45,21.68,-,56.26,,30,31,47,46,0.65,0.55,0.2,0.06,-0.19,0,0.24,0.36,0.32,0.26,54.2,67.6,45.4,53.9,58.5,59.2,40,40,40.7,,1.84,1.78,1.81,1.76,1.69,0.98,,41.3,46.15,43,43.3,44.23,456.1,455.6,414.1,368.2,401.9
Nepal,NPL,143351,28183426,28506712,28832496,29348627,30034989,,32.8,30.5,48.4,49.2,53.1,-,0.57,0.6,0.61,0.6,0.6,41.7,,8.98,3.4,6.66,4.25,4.25,106.03,113.08,110.4,115.09,13960.44,14096.62,14337.27,15102.66,7.62,4.25,,3.47,3.26,3.9,4.77,4.43,4.24,4.39,4.39,151,51.1,53.2,23.8,186,,3.99,4.43,4.39,4.43,4.39,-,4.35,,3.32,3.2,3.1,4.72,5.05,-,89.9,,25,25,30,32,-0.66,-0.24,-0.88,-0.87,-0.72,-0.62,-0.68,-0.47,-0.75,-0.53,36.2,34.1,24.6,33.8,54.1,49.7,30,30,20.3,,0.26,0.37,0.44,0.53,0.47,1,,29.6,32.73,33,32.7,32.73,436.7,429.4,428.7,435.5,445.2
Netherlands,NLD,33893,17131296,17231624,17344874,17441500,17533044,,30.3,35.3,53.1,54,54.9,56.8,0.93,0.94,0.94,0.94,0.94,80.3,,2.91,1.9,1.96,5.04,4.86,966.02,984.91,947.5,995.21,57826.63,59004.32,59266.91,63766.89,2.36,5.04,,5.46,5.35,5.48,5.18,5.36,-,-,5.36,5313,5337,5335.3,1.8,5,,5.53,5.36,-,5.36,-,-,-,,4.84,6.2,3.38,3.82,4.01,-,100,,40,39,59,58,0.92,0.92,1.85,1.77,2.05,1.75,1.83,1.74,1.87,2.04,74.1,96.9,86,92.3,76.2,79.5,80,80,45,,9.29,9.31,9.09,8.78,8.44,0.15,,36,36,31,33.3,39.33,9580.7,11114.9,12000.7,13085.7,13752
New Zealand,NZL,264537,4813600,4900600,4979200,5090200,5122600,,36.2,31.3,55.8,57.3,57.4,60.8,0.92,0.94,0.94,0.94,0.94,78.6,,3.58,3.4,2.19,4.65,3.71,210.05,214.66,211.97,221.82,42520.75,45554.81,44657.77,46419.51,3.36,4.65,,6.34,6.33,6.41,6.26,6.05,-,-,6.05,3530,4037.5,4211,5.7,9,,6.36,6.05,-,6.05,-,0.38,0.41,,4.74,5.2,4.11,4.59,4.12,-,100,,40,40,58,59,1.59,1.44,1.77,1.35,2.09,1.81,1.92,1.82,2.24,2.2,88.4,95.9,95.7,97.5,84.2,80.6,80,80,41,,7,6.62,6.84,6.6,6.83,0.81,,34.2,38.33,41,48.3,49.17,2328.2,2525,2927,3034.6,3389.9
Nicaragua,NIC,119990,6480532,6572233,6663924,6755895,6850540,,47.1,38.7,59.7,54.2,55.2,-,0.66,0.66,0.66,0.65,0.67,43.5,,4.63,4.5,-3.78,10.34,10.34,37.05,35.65,35.01,38.63,5866.57,5675.56,5573.87,6331.67,-3.36,10.34,,4.08,4.08,4.08,4.36,4.47,4.6,4.63,4.63,406,173.5,160.8,3.6,98,,-,4.47,4.63,4.47,4.63,-,-,,3.3,5.9,5.21,6.08,5.96,-,88.91,,12,5,32,18,-0.05,-0.47,-0.64,-0.85,-0.67,-0.84,-0.64,-1.36,-0.87,-1.24,19,19.5,24.2,19,58.9,54.8,50,50,25.8,,0.84,0.84,0.85,0.78,0.8,0.52,,45.7,45.65,45,47.3,50.55,86.7,81.6,76.9,79.3,77.9
Niger,NER,1266700,21737922,22577058,23443393,24333639,25252722,,34,16.8,38.3,41.9,41.4,-,0.35,0.4,0.41,0.4,0.4,-,,5,4,5.94,1.35,1.39,26.94,28.54,29.56,29.96,1229.08,1276.05,1288.15,1309.81,7.21,1.35,,5.1,4.49,2.96,2.58,3.46,3.53,3.84,3.84,68,30.3,31.4,72.2,509,,6.73,3.46,3.84,3.46,3.84,41.3,41.03,,0.54,2.6,0.55,0.62,0.75,15.6,19.25,,20,23,29,28,-1.3,-1.62,-0.67,-0.61,-0.68,-0.75,-0.68,-0.4,-0.65,-0.55,32.6,35.9,30.4,32.5,49.5,54.9,40,40,30.1,,0.1,0.1,0.09,0.09,0.09,0.01,,17,16.96,17,17,25.9,200.2,229.6,247.6,238.3,202.4
